	Kingdom	Phylum	Class	Order	Family	Genus
ASV_9916	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
ASV_9917	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_9918	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_9919	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_9920	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV_9921	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_9922	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_9923	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
ASV_9924	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
ASV_9925	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_9926	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_9927	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
ASV_9928	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_9929	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium
ASV_9930	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_9931	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_9932	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III	NA
ASV_9933	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_9934	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
ASV_9935	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens
ASV_9936	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_9937	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_9938	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
ASV_9939	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_9940	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Aliidiomarina
ASV_9941	Bacteria	Latescibacteria	NA	NA	NA	NA
ASV_9942	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_9943	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudahrensia
ASV_9944	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
ASV_9945	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_9946	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_9947	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales	NA	NA
ASV_9948	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
ASV_9949	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Polycyclovorans
ASV_9950	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA
ASV_9951	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV_9952	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_9953	Eukaryota	MAST-12	MAST-12A	NA	NA	NA
ASV_9954	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
ASV_9955	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Oligohymenophorea	Zoothamnium
ASV_9956	Eukaryota	Cercozoa	Imbricatea	Marimonadida	Marimonadida_fa	Pseudopirsonia
ASV_9957	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Hypotrichia	NA
ASV_9958	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_9959	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_9960	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter
ASV_9961	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Youngimonas
ASV_9962	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA
ASV_9963	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
ASV_9964	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula
ASV_9965	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_9966	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA
ASV_9967	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
ASV_9968	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
ASV_9969	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Criblamydiaceae	NA
ASV_9970	Eukaryota	Labyrinthulomycetes	Labyrinthulomycetes_cl	Labyrinthulomycetes_or	Thraustochytriaceae	NA
ASV_9971	Eukaryota	Xenacoelomorpha	Acoela	NA	NA	NA
ASV_9972	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_9973	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_9974	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV_9975	Eukaryota	Mollusca	Bivalvia	Trigonioida	NA	NA
ASV_9976	Bacteria	NA	NA	NA	NA	NA
ASV_9977	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_9978	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
ASV_9979	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula
ASV_9980	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_9981	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis
ASV_9982	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter
ASV_9983	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_9984	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
ASV_9985	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter
ASV_9986	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_9987	Eukaryota	Annelida	NA	NA	NA	NA
ASV_9988	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis
ASV_9989	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax
ASV_9990	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens
ASV_9991	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula
ASV_9992	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA
ASV_9993	Bacteria	Planctomycetes	vadinHA49	NA	NA	NA
ASV_9994	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV_9995	Bacteria	Omnitrophicaeota	NA	NA	NA	NA
ASV_9996	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
ASV_9997	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermacoccaceae	Flexivirga
ASV_9998	Eukaryota	NA	NA	NA	NA	NA
ASV_9999	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_10000	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas
ASV_10001	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobius
ASV_10002	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Psychroglaciecola
ASV_10003	Bacteria	Gemmatimonadetes	S0134_terrestrial_group	NA	NA	NA
ASV_10004	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12
ASV_10005	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10006	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
ASV_10007	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Marinagarivorans
ASV_10008	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA
ASV_10009	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodopirillaceae	Defluviicoccus
ASV_10010	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_10011	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
ASV_10012	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_10013	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10014	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	NA
ASV_10015	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_10016	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Pacebacteria	NA	NA
ASV_10017	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_10018	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10019	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_10020	Eukaryota	Labyrinthulomycetes	Labyrinthulomycetes_cl	Labyrinthulomycetes_or	Thraustochytriaceae	Ulkenia
ASV_10021	Bacteria	Bacteroidetes	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7
ASV_10022	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	Blastocatellales	Blastocatellaceae	Blastocatella
ASV_10023	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_10024	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfopila
ASV_10025	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
ASV_10026	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella
ASV_10027	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Oligohymenophorea	Cothurnia
ASV_10028	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12
ASV_10029	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA
ASV_10030	Eukaryota	Ochrophyta	Chrysophyceae	Ochromonadales	Ochromonadales_fa	Paraphysomonas
ASV_10031	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_10032	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Prostomatea	Cryptocaryon
ASV_10033	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Xylophilus
ASV_10034	Eukaryota	Labyrinthulomycetes	Labyrinthulomycetes_cl	Labyrinthulomycetes_or	Thraustochytriaceae	NA
ASV_10035	Bacteria	NA	NA	NA	NA	NA
ASV_10036	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_10037	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_10038	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA
ASV_10039	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10040	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	NA	NA
ASV_10041	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA
ASV_10042	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV_10043	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Cyanobacteriaceae	Symphothece_PCC-7002
ASV_10044	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_10045	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NA	NA
ASV_10046	Eukaryota	Choanoflagellida	Acanthoecida	Stephanoecidae	Stephanoecidae_fa	Diaphanoeca
ASV_10047	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_10048	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	NA	NA
ASV_10049	Eukaryota	NA	NA	NA	NA	NA
ASV_10050	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	FFCH9454	NA
ASV_10051	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	Blastocatellales	Blastocatellaceae	Blastocatella
ASV_10052	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1
ASV_10053	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_10054	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga
ASV_10055	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus
ASV_10056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium
ASV_10057	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Chelatococcus
ASV_10058	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10059	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_10060	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas
ASV_10061	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA
ASV_10062	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
ASV_10063	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10064	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10065	Eukaryota	NA	NA	NA	NA	NA
ASV_10066	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga
ASV_10067	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	NA
ASV_10068	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Paraperlucidibaca
ASV_10069	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
ASV_10070	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_10071	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_10072	Eukaryota	Labyrinthulomycetes	Labyrinthulomycetes_cl	Labyrinthulomycetes_or	Thraustochytriaceae	Ulkenia
ASV_10073	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter
ASV_10074	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
ASV_10075	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera
ASV_10076	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_10077	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaera
ASV_10078	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
ASV_10079	Eukaryota	Mollusca	Bivalvia	Ostreoida	NA	NA
ASV_10080	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA
ASV_10081	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus
ASV_10082	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
ASV_10083	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_10084	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10085	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Oligohymenophorea	Homalogastra
ASV_10086	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_10087	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_10088	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_10089	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_10090	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Geminicoccus
ASV_10091	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10092	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
ASV_10093	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10094	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula
ASV_10095	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
ASV_10096	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
ASV_10097	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_10098	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	NA	NA
ASV_10099	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_10100	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Incertae_Sedis	Candida
ASV_10101	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter
ASV_10102	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA
ASV_10103	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA
ASV_10104	Bacteria	Planctomycetes	Pla3_lineage	NA	NA	NA
ASV_10105	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA
ASV_10106	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
ASV_10107	Eukaryota	Chlorophyta_ph	Mamiellophyceae	Mamiellales	Mamiellales_fa	Micromonas
ASV_10108	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV_10109	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma
ASV_10110	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_10111	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Azambacteria	NA	NA
ASV_10112	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_10113	Bacteria	Bacteroidetes	Ignavibacteria	OPB56	NA	NA
ASV_10114	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	NA
ASV_10115	Bacteria	Proteobacteria	Deltaproteobacteria	MBNT15	NA	NA
ASV_10116	Bacteria	Gemmatimonadetes	PAUC43f_marine_benthic_group	NA	NA	NA
ASV_10117	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	NA	NA
ASV_10118	Bacteria	Proteobacteria	Gammaproteobacteria	pItb-vmat-80	NA	NA
ASV_10119	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_10120	Bacteria	Latescibacteria	NA	NA	NA	NA
ASV_10121	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	NA
ASV_10122	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA
ASV_10123	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
ASV_10124	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_10125	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_10126	NA	NA	NA	NA	NA	NA
ASV_10127	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Geminicoccus
ASV_10128	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
ASV_10129	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
ASV_10130	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_10131	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_10132	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Thalassobaculaceae	Thalassobaculum
ASV_10133	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_10134	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_10135	NA	NA	NA	NA	NA	NA
ASV_10136	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	NA
ASV_10137	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_10138	Bacteria	Margulisbacteria	NA	NA	NA	NA
ASV_10139	Bacteria	NA	NA	NA	NA	NA
ASV_10140	Bacteria	Omnitrophicaeota	NA	NA	NA	NA
ASV_10141	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_10142	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_10143	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_10144	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA
ASV_10145	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	NA
ASV_10146	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
ASV_10147	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	JL-ETNP-Z34
ASV_10148	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
ASV_10149	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	NA
ASV_10150	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III	NA
ASV_10151	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor
ASV_10152	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_10153	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola
ASV_10154	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peribacteria	NA	NA
ASV_10155	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
ASV_10156	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA
ASV_10157	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
ASV_10158	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola
ASV_10159	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_10160	Spike	Spike01	Synthetic16s	LC140931.1	264468063_DADA2_UNSPECIFIED	NA
ASV_10161	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	NA	NA
ASV_10162	Bacteria	NA	NA	NA	NA	NA
ASV_10163	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
ASV_10164	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
ASV_10165	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA
ASV_10166	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_10167	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	IS-44
ASV_10168	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaeraceae	SBZC-1223
ASV_10169	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_10170	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia
ASV_10171	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
ASV_10172	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	oc32
ASV_10173	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_10174	Bacteria	Elusimicrobia	Lineage_IIb	NA	NA	NA
ASV_10175	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA
ASV_10176	Bacteria	NA	NA	NA	NA	NA
ASV_10177	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_10178	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	NA	NA
ASV_10179	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
ASV_10180	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
ASV_10181	Bacteria	Margulisbacteria	NA	NA	NA	NA
ASV_10182	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_10183	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
ASV_10184	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
ASV_10185	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_10186	Bacteria	Actinobacteria	NA	NA	NA	NA
ASV_10187	Spike	Spike01	Synthetic16s	LC140931.1	264468063_DADA2_UNSPECIFIED	NA
ASV_10188	Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	NA
ASV_10189	Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	NA
ASV_10190	Archaea	NA	NA	NA	NA	NA
ASV_10191	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lacimonas
ASV_10192	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_10193	Bacteria	NA	NA	NA	NA	NA
